id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
nRO136GRieGtxz18uD61DA,eleven-madison-park-new-york,Eleven Madison Park,https://s3-media4.fl.yelpcdn.com/bphoto/2hfw1KehM6JG6WqCAyj32A/o.jpg,False,https://www.yelp.com/biz/eleven-madison-park-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,2168,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.7416907417333, 'longitude': -73.9872074872255}",[],$$$$,"{'address1': '11 Madison Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['11 Madison Ave', 'New York, NY 10010']}",+12128890905,(212) 889-0905,4074.3463982775174
ikazsJps1k-Br2FbunwCtg,spot-dessert-bar-new-york-2,Spot Dessert Bar,https://s3-media2.fl.yelpcdn.com/bphoto/5dnRWVMLgjNYXDeeG5kPjw/o.jpg,False,https://www.yelp.com/biz/spot-dessert-bar-new-york-2?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,2949,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,"{'latitude': 40.72939, 'longitude': -73.98892}","['pickup', 'delivery']",$$,"{'address1': '13 St Marks Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['13 St Marks Pl', 'New York, NY 10003']}",+12126775670,(212) 677-5670,2697.5233343657724
WIhm0W9197f_rRtDziq5qQ,lombardis-pizza-new-york-4,Lombardi's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/UZ6V_hobp1KpYDPOHNoCKw/o.jpg,False,https://www.yelp.com/biz/lombardis-pizza-new-york-4?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,6085,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.7215934960083, 'longitude': -73.9955956044561}","['pickup', 'delivery']",$$,"{'address1': '32 Spring St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['32 Spring St', 'New York, NY 10012']}",+12129417994,(212) 941-7994,1798.9959778083735
b8a-8u_A51v2IzyjLVsx6w,del-friscos-double-eagle-steakhouse-new-york,Del Frisco's Double Eagle Steakhouse,https://s3-media3.fl.yelpcdn.com/bphoto/FyQ0V-QtndWStk5B8qwjXw/o.jpg,False,https://www.yelp.com/biz/del-friscos-double-eagle-steakhouse-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,2955,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 40.759412, 'longitude': -73.982221}",[],$$$$,"{'address1': '1221 Ave Of The Americas', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10020', 'country': 'US', 'state': 'NY', 'display_address': ['1221 Ave Of The Americas', 'New York, NY 10020']}",+12125755129,(212) 575-5129,6086.466539546841
ehUuSk5gPTCQmwS_ubgKRA,upstate-craft-beer-and-oyster-bar-new-york-4,Upstate Craft Beer & Oyster Bar,https://s3-media1.fl.yelpcdn.com/bphoto/RvnUVU7MF7DT0RzNL-EebQ/o.jpg,False,https://www.yelp.com/biz/upstate-craft-beer-and-oyster-bar-new-york-4?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1845,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 40.726373, 'longitude': -73.986557}",['restaurant_reservation'],$$,"{'address1': '95 1st Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['95 1st Ave', 'New York, NY 10003']}",+16467915400,(646) 791-5400,2416.715359115974
VvsZAnEwU4c8Xkyrzx05Nw,anytime-new-york,Anytime,https://s3-media3.fl.yelpcdn.com/bphoto/S-K4D44wXoqw-wTL4kX2cQ/o.jpg,False,https://www.yelp.com/biz/anytime-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1309,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 40.74779, 'longitude': -73.98674}",['restaurant_reservation'],$$,"{'address1': '23 W 32nd St', 'address2': 'Fl 3', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['23 W 32nd St', 'Fl 3', 'New York, NY 10001']}",+16466697733,(646) 669-7733,4761.966725883583
8HkB3JfIj7_g-MN5ujoRig,grand-central-terminal-new-york,Grand Central Terminal,https://s3-media3.fl.yelpcdn.com/bphoto/t9Pl11kD4bs9J3AJRJlHyQ/o.jpg,False,https://www.yelp.com/biz/grand-central-terminal-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1393,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'trainstations', 'title': 'Train Stations'}]",4.5,"{'latitude': 40.752793, 'longitude': -73.977165}",[],,"{'address1': '89 E 42nd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['89 E 42nd St', 'New York, NY 10017']}",+12123402583,(212) 340-2583,5459.111478121913
P58WuRP1AGD9ruE2bZ2urw,dough-brooklyn,Dough,https://s3-media3.fl.yelpcdn.com/bphoto/vw6a5HENJwaZByokus4GzQ/o.jpg,False,https://www.yelp.com/biz/dough-brooklyn?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1729,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 40.689099, 'longitude': -73.957059}","['pickup', 'delivery']",$,"{'address1': '448 Lafayette Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['448 Lafayette Ave', 'Brooklyn, NY 11205']}",+13475337544,(347) 533-7544,3627.239808515191
WG639VkTjmK5dzydd1BBJA,rubirosa-new-york-2,Rubirosa,https://s3-media4.fl.yelpcdn.com/bphoto/LuSzR8cpVQRofXOT_bMi1A/o.jpg,False,https://www.yelp.com/biz/rubirosa-new-york-2?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,2180,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 40.72275, 'longitude': -73.99622}",[],$$,"{'address1': '235 Mulberry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['235 Mulberry St', 'New York, NY 10012']}",+12129650500,(212) 965-0500,1931.2683716470422
-OixbLnFLCzQclxCSbUQ8w,up-thai-new-york,Up Thai,https://s3-media3.fl.yelpcdn.com/bphoto/g9J3naudQZY72qJAHUOI8A/o.jpg,False,https://www.yelp.com/biz/up-thai-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,2229,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 40.7698275926665, 'longitude': -73.9576330868512}","['pickup', 'delivery']",$$,"{'address1': '1411 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1411 2nd Ave', 'New York, NY 10021']}",+12122561188,(212) 256-1188,7796.9126757590075
HxC2ZN010NxAFwjTqUVpzw,rice-to-riches-new-york,Rice To Riches,https://s3-media3.fl.yelpcdn.com/bphoto/YcJMOVwMfrqTqX1Eo5XFoQ/o.jpg,False,https://www.yelp.com/biz/rice-to-riches-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,2999,"[{'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.721845, 'longitude': -73.995802}","['pickup', 'delivery']",$$,"{'address1': '37 Spring St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['37 Spring St', 'New York, NY 10012']}",+12122740008,(212) 274-0008,1828.0382830472183
iBm8YTqNwrddsxWdqLPK-A,caracas-arepa-bar-new-york,Caracas Arepa Bar,https://s3-media3.fl.yelpcdn.com/bphoto/wtb4bAE2a4XHO2xlR_cMkw/o.jpg,False,https://www.yelp.com/biz/caracas-arepa-bar-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,2552,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.7269655, 'longitude': -73.9854223}",[],$$,"{'address1': '91 E 7th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['91 E 7th St', 'New York, NY 10009']}",+12122285062,(212) 228-5062,2507.0569130847275
dMhRafXdr765DHe0k-QfaQ,abc-kitchen-new-york,ABC Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/k2V0QyHL_IFbfDnR33S0cg/o.jpg,False,https://www.yelp.com/biz/abc-kitchen-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,2962,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 40.738085, 'longitude': -73.989472}",[],$$$,"{'address1': '35 E 18th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['35 E 18th St', 'New York, NY 10003']}",+12124755829,(212) 475-5829,3652.0843791784228
OUPyV2WKYETuprScXSAtuA,the-museum-of-modern-art-new-york-3,The Museum of Modern Art,https://s3-media2.fl.yelpcdn.com/bphoto/CNXt1bTzAbvLArvcmAzPRQ/o.jpg,False,https://www.yelp.com/biz/the-museum-of-modern-art-new-york-3?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1984,"[{'alias': 'artmuseums', 'title': 'Art Museums'}]",4.5,"{'latitude': 40.76146, 'longitude': -73.97736}",[],,"{'address1': '11 West 53rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['11 West 53rd St', 'New York, NY 10019']}",+12127089400,(212) 708-9400,6374.590531268748
ZD22cMZvSmfNsXS9vKizGA,angels-share-new-york,Angel's Share,https://s3-media4.fl.yelpcdn.com/bphoto/YUk-iz4i2AeWHiZizWD9hA/o.jpg,False,https://www.yelp.com/biz/angels-share-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,2105,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'speakeasies', 'title': 'Speakeasies'}]",4.5,"{'latitude': 40.7297097529882, 'longitude': -73.9891492245369}",[],$$,"{'address1': '8 Stuyvesant St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['8 Stuyvesant St', 'New York, NY 10003']}",+12127775415,(212) 777-5415,2732.736424747175
U5hCNNyJmb7f3dmC1HTzSQ,juniors-restaurant-and-bakery-45th-st-new-york,Junior's Restaurant & Bakery - 45th St.,https://s3-media2.fl.yelpcdn.com/bphoto/lzsGibsjqwYZEawnpNclyA/o.jpg,False,https://www.yelp.com/biz/juniors-restaurant-and-bakery-45th-st-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,4587,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 40.7582662685627, 'longitude': -73.98654}","['pickup', 'delivery']",$$,"{'address1': '1515 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['1515 Broadway', 'New York, NY 10036']}",+12123022000,(212) 302-2000,5909.6855687348525
qLLxS7RwNEjP_jq_KQrPfA,traif-brooklyn,Traif,https://s3-media2.fl.yelpcdn.com/bphoto/_srdk7UPM4mShxAIqm9aqg/o.jpg,False,https://www.yelp.com/biz/traif-brooklyn?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1849,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 40.710658, 'longitude': -73.958872}",[],$$$,"{'address1': '229 S 4th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['229 S 4th St', 'Brooklyn, NY 11211']}",+13478449578,(347) 844-9578,3041.420337735676
Hs1TH_4FpyzbX6_J5r1XXg,mollys-cupcakes-new-york,Molly's Cupcakes,https://s3-media3.fl.yelpcdn.com/bphoto/aSH7LJzIpXcsDVBu14YDqA/o.jpg,False,https://www.yelp.com/biz/mollys-cupcakes-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1646,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]",4.5,"{'latitude': 40.73014, 'longitude': -74.00248}","['pickup', 'delivery']",$$,"{'address1': '228 Bleecker St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['228 Bleecker St', 'New York, NY 10014']}",+12124142253,(212) 414-2253,2828.812386861157
t1w4qyqyfEdTPhoy-5t3FA,morimoto-new-york,Morimoto,https://s3-media3.fl.yelpcdn.com/bphoto/r5u2gd0GWd7O5xyVE3K7Aw/o.jpg,False,https://www.yelp.com/biz/morimoto-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,3043,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 40.74332, 'longitude': -74.00713}","['pickup', 'delivery']",$$$$,"{'address1': '88 10th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['88 10th Ave', 'New York, NY 10011']}",+12129898883,(212) 989-8883,4325.223234489177
1DfbZ0VsSCg9g1KILmnvzQ,per-se-new-york,Per Se,https://s3-media2.fl.yelpcdn.com/bphoto/xgNbZR0RPMV2FAUvqR5OVQ/o.jpg,False,https://www.yelp.com/biz/per-se-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1650,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 40.7681528889558, 'longitude': -73.9827629623657}",[],$$$$,"{'address1': '10 Columbus Cir', 'address2': 'Fl 4', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['10 Columbus Cir', 'Fl 4', 'New York, NY 10019']}",+12128239335,(212) 823-9335,7040.1550537017865
rp8S7scxOkVVeG7dNneMGQ,l-artusi-new-york,L'Artusi,https://s3-media3.fl.yelpcdn.com/bphoto/HeDloBW-SnokWblGDuPrUQ/o.jpg,False,https://www.yelp.com/biz/l-artusi-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1807,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.733714, 'longitude': -74.005068}","['pickup', 'delivery']",$$$,"{'address1': '228 W 10th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['228 W 10th St', 'New York, NY 10014']}",+12122555757,(212) 255-5757,3271.9116518313776
NOh24SMS6k4pzNv8Ds7KDg,cafe-habana-new-york-4,Cafe Habana,https://s3-media2.fl.yelpcdn.com/bphoto/MUy4xs3PVio0lgzBNLmsBw/o.jpg,False,https://www.yelp.com/biz/cafe-habana-new-york-4?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,3148,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 40.722998, 'longitude': -73.994171}","['pickup', 'delivery']",$$,"{'address1': '17 Prince St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['17 Prince St', 'New York, NY 10012']}",+12126252001,(212) 625-2001,1951.844634788307
L-IuiVoFMDSw2K6OAciP1g,mamouns-falafel-new-york-2,Mamoun's Falafel,https://s3-media3.fl.yelpcdn.com/bphoto/FR6YOM7OnTC9pHUBaC86Tw/o.jpg,False,https://www.yelp.com/biz/mamouns-falafel-new-york-2?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,2374,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'falafel', 'title': 'Falafel'}]",4.0,"{'latitude': 40.7302874, 'longitude': -74.0004383}",[],$,"{'address1': '119 MacDougal St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['119 MacDougal St', 'New York, NY 10012']}",+12126748685,(212) 674-8685,2808.0157737188383
6G_NSMacAfdf-WYOpcQ4uw,eileens-special-cheesecake-new-york,Eileen's Special Cheesecake,https://s3-media4.fl.yelpcdn.com/bphoto/WvcJXhOFpDWdcO-ZVXee4g/o.jpg,False,https://www.yelp.com/biz/eileens-special-cheesecake-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1620,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.7215431969029, 'longitude': -73.9972332037048}","['pickup', 'delivery']",$,"{'address1': '17 Cleveland Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['17 Cleveland Pl', 'New York, NY 10012']}",+12129665585,(212) 966-5585,1807.1202287470203
DZaN3bNWfwcm__sNw5bvDg,daniel-new-york-4,Daniel,https://s3-media3.fl.yelpcdn.com/bphoto/8NEPw6Mn1Oa7NdcAlweHAw/o.jpg,False,https://www.yelp.com/biz/daniel-new-york-4?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1579,"[{'alias': 'french', 'title': 'French'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.7667736797858, 'longitude': -73.967607}",[],$$$$,"{'address1': '60 E 65th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10065', 'country': 'US', 'state': 'NY', 'display_address': ['60 E 65th St', 'New York, NY 10065']}",+12122880033,(212) 288-0033,7180.552592897932
MJJi_5tGkWYI1VReTjhCCA,bryant-park-new-york-2,Bryant Park,https://s3-media1.fl.yelpcdn.com/bphoto/KFESGya_ySbdhrNkBOtCbg/o.jpg,False,https://www.yelp.com/biz/bryant-park-new-york-2?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1151,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,"{'latitude': 40.7538842911333, 'longitude': -73.9836510457098}",[],,"{'address1': '41 W 40th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['41 W 40th St', 'New York, NY 10018']}",+12127684242,(212) 768-4242,5460.350754311696
pfmAcS-g6SiNG0KlLvrqnA,beauty-and-essex-new-york,Beauty & Essex,https://s3-media3.fl.yelpcdn.com/bphoto/T0KCvQyqHSClgUQhO02slQ/o.jpg,False,https://www.yelp.com/biz/beauty-and-essex-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,3468,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.72037, 'longitude': -73.98677}","['pickup', 'delivery']",$$$,"{'address1': '146 Essex St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['146 Essex St', 'New York, NY 10002']}",+12126140146,(212) 614-0146,1778.5399536712998
klAhw3xLQi9GF1tf_HnS7w,izakaya-mew-new-york-3,Izakaya MEW,https://s3-media4.fl.yelpcdn.com/bphoto/c7T0caHQ90sq77nBePQixg/o.jpg,False,https://www.yelp.com/biz/izakaya-mew-new-york-3?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,2269,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",4.0,"{'latitude': 40.7501853096499, 'longitude': -73.9863203465939}","['pickup', 'delivery']",$$,"{'address1': '53 W 35th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['53 W 35th St', 'New York, NY 10001']}",+16463689384,(646) 368-9384,5020.06416695017
wGFSTTB6b4MHJJUzBnVJeg,top-thai-greenwich-new-york,Top Thai Greenwich,https://s3-media4.fl.yelpcdn.com/bphoto/4xK8iIj2rZrRvP9MMG7yOA/o.jpg,False,https://www.yelp.com/biz/top-thai-greenwich-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1365,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'halal', 'title': 'Halal'}]",4.5,"{'latitude': 40.72977, 'longitude': -73.99939}","['pickup', 'delivery']",$$,"{'address1': '235 Sullivan St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['235 Sullivan St', 'New York, NY 10012']}",+16467264418,(646) 726-4418,2739.489773141031
MKYhiSeXjahxh9O4Gqnimw,grace-street-new-york,Grace Street,https://s3-media1.fl.yelpcdn.com/bphoto/ATk9nmCq1rL4bWfvoaXPrQ/o.jpg,False,https://www.yelp.com/biz/grace-street-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,2443,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'shavedice', 'title': 'Shaved Ice'}]",4.0,"{'latitude': 40.7478576793883, 'longitude': -73.9865590631962}",[],$$,"{'address1': '17 W 32nd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['17 W 32nd St', 'New York, NY 10001']}",+19177452125,(917) 745-2125,4760.904253854418
tiSw-6DIm3-mMORyEIOVyg,the-boil-new-york-3,The Boil,https://s3-media2.fl.yelpcdn.com/bphoto/oWCJBXN8cM-nGi83pNqc5g/o.jpg,False,https://www.yelp.com/biz/the-boil-new-york-3?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1886,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'raw_food', 'title': 'Live/Raw Food'}]",4.5,"{'latitude': 40.71974, 'longitude': -73.99339}",[],$$,"{'address1': '139 Chrystie St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['139 Chrystie St', 'New York, NY 10002']}",+12129258815,(212) 925-8815,1594.3621278980172
fVbUVAiLiGgLA_nxBFxyww,thursday-kitchen-new-york,Thursday Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/nXO8M-d-XTamNmc0BpXWtA/o.jpg,False,https://www.yelp.com/biz/thursday-kitchen-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1309,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 40.7275, 'longitude': -73.9838}",[],$$,"{'address1': '424 E 9th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['424 E 9th St', 'New York, NY 10009']}",,,2613.42601480514
